section,section_slug,link_text,cycle_start,cycle_end,year,month_number,month_name_es,document_date,url,is_pdf,parent_page
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 74,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124584/REPORTE_PRECIOS_74_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 73,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124581/REPORTE_PRECIOS_73_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 72,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124582/REPORTE_PRECIOS_72_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 71,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124580/REPORTE_PRECIOS_71_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 70,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124579/REPORTE_PRECIOS_70_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 69,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124578/REPORTE_PRECIOS_69_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 68,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124577/REPORTE_PRECIOS_68_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 67,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124576/REPORTE_PRECIOS_67_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 66,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124575/REPORTE_PRECIOS_66_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 65,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124574/REPORTE_PRECIOS_65_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 64,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124573/REPORTE_PRECIOS_64_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 63,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124571/REPORTE_PRECIOS_63_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 62,2015,2016,,,,,http://www.gob.mx/cms/uploads/attachment/file/124572/REPORTE_PRECIOS_62_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/reportes-de-precios-y-exportaciones-ciclo-azucarero-2015-2016?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 52,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/261212/Reporte_Precios_52_16-17_al_170929.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 51,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/261213/Reporte_Precios_51_16-17_al_170922.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 50,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/257137/Reporte_Precios_50_16-17_al_170915.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 49,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/255213/Reporte_Precios_49_16-17_al_170908.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 48,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/254012/Reporte_Precios_48_16-17_al_170901.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 47,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/254013/Reporte_Precios_47_16-17_al_170825.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 46,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251559/Reporte_Precios_46_16-17_al_170818.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 45,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251558/Reporte_Precios_45_16-17_al_170811.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 44,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251557/Reporte_Precios_44_16-17_al_170804.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 43,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251556/Reporte_Precios_43_16-17_al_170728.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 42,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251555/Reporte_Precios_42_16-17_al_170721.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 41,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251554/Reporte_Precios_41_16-17_al_170714.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 40,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251560/Reporte_Precios_40_16-17_al_170707.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 39,2016,2017,,,,,https://www.gob.mx/cms/uploads/attachment/file/251553/Reporte_Precios_39_16-17_al_170630.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 38,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/235181/Reporte_Precios_38_16-17_al_170623.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 37,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/235180/Reporte_Precios_37_16-17_al_170616.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 36,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/235179/Reporte_Precios_36_16-17_al_170609.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 35,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/235178/Reporte_Precios_35_16-17_al_170602.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 34,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/235177/Reporte_Precios_34_16-17_al_170526.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 33,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/225390/Reporte_Precios_33_16-17_al_170519.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 32,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/225389/Reporte_Precios_32_16-17_al_170512.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 31,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/225388/Reporte_Precios_31_16-17_al_170505.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 30,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/225387/Reporte_Precios_30_16-17_al_170428.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 29,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/216401/Reporte_Precios_29_16-17_al_170421.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 28,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/212106/Reporte_Precios_28_16-17_al_170414.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 27,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/211576/Reporte_Precios_27_16-17_al_170407.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 26,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/209792/Reporte_Precios_26_16-17_al_170331.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 25,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/204849/Reporte_Precios_25_16-17_al_170324.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 24,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/204848/Reporte_Precios_24_16-17_al_170317.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 23,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/204847/Reporte_Precios_23_16-17_al_170310.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 22,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/197066/Reporte_Precios_22_16-17_al_170303.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte Semanal de Precios y Exportaciones 21,2016,2017,,,,,http://www.gob.mx/cms/uploads/attachment/file/197067/Reporte_Precios_21_16-17_al_170224.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2016-2017?state=published
